#{"t_start": 1673361826.7080061, "env_id": "WurtzExtract-v1"}
r,l,t
0.333333,1,11.025903
0.333333,1,11.027952
0.333333,1,11.029837
0.333333,1,11.031766
0.333333,1,11.033722
0.333333,1,11.035678
0.333333,1,11.037646
0.333333,1,11.03963
0.333333,1,11.041487
0.333333,1,11.04337
0.333333,1,11.045273
0.333333,1,11.047148
0.333333,1,11.049014
0.333333,1,11.051065
0.333333,1,11.052935
0.333333,1,11.054823
0.333333,1,11.056689
0.333333,1,11.058542
0.333333,1,11.060412
0.333333,1,11.062428
0.333333,1,11.064294
0.333333,1,11.066185
0.333333,1,11.068037
0.333333,1,11.069916
0.333333,2,11.077828
0.333333,1,11.079902
0.333333,1,11.081854
0.333333,1,11.083755
0.333333,1,11.08573
0.333333,1,11.087665
0.333333,1,11.08962
0.333333,1,11.091668
0.333333,1,11.093635
0.333333,1,11.09557
0.333333,1,11.0975
0.333333,1,11.099496
0.333333,1,11.122603
0.333333,1,11.125056
0.333333,1,11.127271
0.333333,1,11.129188
0.333333,1,11.131212
0.333333,1,11.133111
0.333333,1,11.13513
0.333333,2,11.142701
0.333333,2,11.150593
0.333333,1,11.152522
0.333333,1,11.154555
0.333333,1,11.156454
0.333333,1,11.15851
0.333333,1,11.160416
0.333333,1,11.162539
0.333333,1,11.16445
0.333333,1,11.166375
0.333333,1,11.168294
0.333333,1,11.17026
0.333333,1,11.172174
0.333333,1,11.17423
0.333333,1,11.176125
0.333333,1,11.178063
0.166667,3,11.195541
0.333333,1,11.197428
0.333333,1,11.199354
0.333333,1,11.201427
0.333333,1,11.203426
0.333333,1,11.205282
0.333333,1,11.207211
0.333333,1,11.209098
0.333333,1,11.211044
0.333333,1,11.213624
0.333333,1,11.215593
0.333333,1,11.217525
0.333333,1,11.21938
0.333333,1,11.221245
0.333333,1,11.223212
0.333333,1,11.225239
0.333333,1,11.227223
0.333333,1,11.229088
0.333333,1,11.231031
0.333333,1,11.232916
0.333333,1,11.234844
0.333333,1,11.236849
0.333333,1,11.238825
0.333333,1,11.240709
0.333333,1,11.242648
-0.666667,2,11.251471
0.333333,1,11.253429
0.333333,1,11.255488
0.333333,1,11.257381
0.333333,1,11.25929
0.333333,1,11.261178
0.333333,1,11.263096
0.333333,1,11.264968
0.333333,1,11.26703
0.333333,1,11.268873
0.333333,1,11.270808
0.333333,1,11.272693
0.333333,1,11.274652
0.333333,1,11.276557
0.333333,1,11.278625
0.333333,1,11.280566
0.333333,1,11.2825
0.333333,1,11.284392
0.333333,1,11.286356
0.333333,1,11.288248
0.333333,1,11.290342
0.333333,1,11.292239
0.333333,1,11.294183
0.333333,1,11.296075
0.333333,1,11.298009
0.333333,1,11.299982
0.333333,1,11.302015
0.333333,1,11.303964
0.333333,1,11.305908
0.333333,1,11.307831
0.333333,1,11.309817
0.333333,1,11.311793
0.333333,1,11.313903
0.333333,2,11.321631
0.333333,1,11.323654
0.333333,1,11.325634
0.333333,1,11.327523
0.333333,1,11.329459
0.333333,1,11.33164
0.333333,1,11.333651
0.333333,1,11.335548
0.333333,1,11.337439
0.333333,1,11.339359
0.333333,1,11.341289
0.333333,2,11.349345
0.333333,1,11.351389
0.333333,1,11.353353
0.333333,1,11.355322
0.333333,1,11.357267
0.333333,1,11.359239
0.333333,1,11.361356
0.333333,1,11.363338
0.333333,1,11.365274
0.333333,1,11.367248
0.333333,1,11.369218
0.333333,1,11.371243
0.333333,1,11.373743
0.333333,1,11.375631
0.333333,1,11.377523
0.333333,1,11.379531
0.333333,1,11.381498
0.333333,1,11.383502
0.333333,1,11.385651
0.333333,1,11.387565
0.333333,1,11.389498
0.333333,1,11.391467
0.333333,1,11.393429
0.333333,1,11.395432
0.333333,1,11.397475
0.333333,1,11.399444
0.333333,1,11.401405
0.333333,1,11.403373
0.333333,1,11.405329
0.333333,1,11.428832
0.333333,1,11.431067
0.333333,1,11.433194
0.333333,1,11.43515
0.333333,1,11.43709
0.333333,1,11.439055
0.333333,1,11.440983
0.333333,1,11.44292
0.333333,1,11.444996
0.333333,1,11.446884
0.333333,1,11.448844
0.333333,1,11.450796
0.333333,1,11.452779
0.333333,1,11.454738
0.333333,1,11.456838
0.333333,1,11.458748
0.333333,1,11.460625
0.333333,1,11.462513
0.333333,1,11.464425
0.333333,1,11.466341
0.333333,1,11.468335
0.333333,1,11.470246
0.333333,1,11.472204
0.333333,1,11.474181
0.333333,1,11.476113
0.333333,1,11.478003
0.333333,1,11.480057
0.333333,1,11.481895
0.333333,1,11.483769
0.333333,1,11.485678
0.333333,1,11.487611
0.333333,1,11.489517
0.333333,1,11.491541
0.333333,1,11.493478
0.333333,1,11.495411
0.333333,1,11.497235
0.333333,1,11.499132
0.333333,1,11.501035
0.333333,1,11.503072
0.333333,1,11.504954
0.333333,1,11.506919
0.333333,1,11.508814
0.333333,1,11.510805
0.333333,1,11.512668
0.333333,1,11.514766
0.333333,1,11.51669
0.333333,1,11.518677
0.333333,1,11.520545
0.333333,1,11.522516
0.333333,1,11.524385
0.333333,1,11.526396
0.333333,2,11.534228
0.333333,1,11.536177
0.333333,1,11.538122
0.333333,1,11.54007
0.333333,1,11.542006
0.333333,1,11.544541
0.333333,1,11.546518
0.333333,1,11.548416
0.333333,1,11.550395
0.333333,1,11.552248
0.333333,1,11.554202
0.333333,1,11.556158
0.333333,1,11.558009
0.333333,1,11.560158
0.333333,1,11.562169
0.333333,1,11.564144
0.333333,1,11.566151
0.333333,1,11.568241
0.333333,1,11.570263
0.333333,1,11.572136
0.333333,1,11.574079
0.333333,1,11.576058
0.333333,1,11.577996
0.333333,1,11.580013
0.333333,1,11.581922
0.333333,1,11.5839
0.333333,1,11.585853
0.333333,1,11.58783
0.333333,1,11.589829
0.333333,1,11.591953
0.333333,1,11.59392
0.333333,1,11.595884
0.333333,1,11.597855
0.333333,1,11.599812
0.333333,1,11.601772
0.333333,1,11.60387
0.333333,1,11.605814
0.333333,1,11.607812
0.333333,1,11.609819
0.333333,1,11.611831
0.333333,1,11.613832
0.333333,1,11.615904
0.333333,1,11.617873
0.333333,1,11.619846
0.333333,1,11.62187
0.333333,1,11.623895
0.333333,1,11.625903
0.333333,1,11.62801
0.333333,1,11.629956
0.333333,1,11.631862
0.333333,1,11.633795
0.333333,1,11.635731
0.333333,1,11.637686
0.333333,1,11.639782
0.333333,1,11.64178
0.333333,1,11.643712
0.333333,1,11.64573
0.333333,1,11.647621
0.333333,1,11.649523
0.333333,1,11.65168
0.333333,1,11.653648
0.333333,1,11.655658
0.333333,1,11.657637
0.333333,1,11.659592
0.333333,1,11.661547
0.333333,1,11.663628
0.333333,1,11.665545
0.333333,1,11.667517
0.333333,1,11.669417
0.333333,1,11.671407
0.333333,1,11.673306
0.333333,1,11.675404
0.333333,1,11.677331
0.333333,1,11.67931
0.333333,1,11.681185
0.333333,1,11.68313
0.333333,1,11.706948
0.333333,1,11.709236
0.333333,1,11.711919
0.333333,1,11.713895
0.333333,1,11.715873
0.333333,1,11.717845
0.333333,1,11.719802
0.333333,1,11.721798
0.333333,1,11.723854
0.333333,1,11.725817
0.333333,1,11.727783
0.333333,1,11.729665
0.333333,1,11.731595
0.333333,1,11.733534
0.333333,1,11.735553
0.333333,1,11.737365
0.333333,1,11.739338
0.333333,1,11.741277
0.333333,1,11.743306
0.333333,1,11.745259
0.333333,1,11.747382
0.333333,1,11.749425
0.333333,1,11.751454
0.333333,1,11.753432
0.333333,1,11.75544
0.333333,1,11.757424
0.333333,1,11.759531
0.333333,1,11.7614
0.333333,1,11.76345
0.333333,1,11.765547
0.333333,1,11.76769
0.333333,1,11.769786
0.333333,1,11.772119
0.333333,1,11.774212
0.333333,1,11.776203
0.333333,1,11.778229
0.333333,1,11.780146
0.333333,1,11.782189
0.333333,1,11.78435
0.333333,1,11.786355
0.333333,1,11.788265
0.333333,1,11.790339
0.333333,1,11.792345
0.333333,1,11.794339
0.333333,1,11.796466
0.333333,1,11.7984
0.333333,1,11.800266
0.333333,1,11.80222
0.333333,1,11.804199
0.333333,1,11.806132
0.333333,1,11.808255
0.333333,1,11.810268
0.333333,1,11.812249
0.333333,1,11.814277
0.333333,1,11.816258
0.333333,1,11.818295
0.333333,1,11.820375
0.333333,1,11.822326
0.333333,1,11.824256
0.333333,1,11.826171
0.333333,1,11.828107
0.333333,1,11.830136
0.333333,1,11.832247
0.333333,1,11.834253
0.333333,1,11.836202
0.333333,1,11.838214
0.333333,1,11.840142
0.333333,1,11.842136
0.333333,1,11.844293
0.333333,1,11.846309
0.333333,1,11.848235
0.333333,1,11.850224
0.333333,1,11.852193
0.333333,1,11.854244
0.333333,1,11.856834
0.333333,1,11.858844
0.333333,1,11.860882
0.333333,2,11.868797
0.333333,1,11.870817
0.333333,1,11.872813
0.333333,1,11.874894
0.333333,1,11.876817
0.333333,1,11.87887
0.333333,1,11.880836
0.333333,1,11.882867
0.333333,1,11.884802
0.333333,1,11.886933
0.333333,1,11.888929
0.333333,1,11.890934
0.333333,1,11.892962
0.333333,1,11.894989
0.333333,1,11.896936
0.333333,1,11.899012
0.333333,1,11.900899
0.333333,1,11.902874
0.333333,1,11.904879
0.333333,1,11.906875
0.333333,1,11.908806
0.333333,1,11.910983
0.333333,1,11.912967
0.333333,1,11.914946
0.333333,1,11.917008
0.333333,1,11.919015
0.333333,1,11.920987
0.333333,1,11.923179
0.333333,1,11.925169
0.333333,1,11.927217
0.333333,1,11.929224
0.333333,1,11.931298
0.333333,1,11.933313
0.333333,1,11.935478
0.333333,1,11.937403
0.333333,1,11.939421
0.333333,1,11.941413
0.333333,1,11.94339
0.333333,1,11.945354
0.333333,1,11.947519
0.333333,1,11.949426
0.333333,1,11.951424
0.333333,1,11.953367
0.333333,1,11.95548
0.333333,1,11.957444
0.333333,1,11.959569
0.333333,1,11.961595
0.333333,1,11.963588
0.333333,1,11.965527
0.333333,1,11.967555
0.333333,1,11.99088
0.333333,1,11.99306
0.333333,1,11.99516
0.333333,1,11.997015
0.333333,1,11.999014
0.333333,1,12.0009
0.333333,1,12.002916
0.333333,1,12.004847
0.333333,1,12.006895
0.333333,1,12.00877
0.333333,1,12.010657
0.333333,1,12.012582
0.333333,1,12.014523
0.333333,1,12.016485
0.333333,1,12.018505
0.333333,1,12.020439
0.333333,1,12.022362
0.333333,1,12.024242
0.333333,1,12.026166
0.333333,1,12.028074
0.333333,1,12.030633
0.333333,1,12.032504
0.333333,1,12.034452
0.333333,1,12.036289
0.333333,1,12.038129
0.333333,1,12.040045
0.333333,1,12.042259
0.333333,1,12.0443
0.333333,1,12.046337
0.333333,1,12.04827
0.333333,1,12.050262
0.333333,1,12.052179
0.333333,1,12.054329
0.333333,1,12.056306
0.333333,1,12.058293
0.333333,1,12.060212
0.333333,1,12.062155
0.333333,1,12.064069
0.333333,1,12.06613
0.333333,1,12.068014
0.333333,1,12.069919
0.333333,1,12.071871
0.333333,1,12.073791
0.333333,1,12.075728
0.333333,1,12.077856
0.333333,1,12.07983
0.333333,1,12.081787
0.333333,1,12.083746
0.333333,1,12.085695
0.333333,1,12.087561
0.333333,1,12.089659
0.333333,1,12.091628
0.333333,1,12.093634
0.333333,1,12.095664
0.333333,1,12.097557
0.333333,1,12.099504
0.333333,1,12.101598
0.333333,1,12.103541
0.333333,1,12.105472
0.333333,1,12.107392
0.333333,1,12.109346
0.333333,1,12.111318
0.333333,1,12.113345
0.333333,1,12.115312
0.333333,1,12.11717
0.333333,1,12.119074
0.333333,1,12.120961
0.333333,1,12.122898
0.333333,1,12.124974
0.333333,1,12.126961
0.333333,1,12.128816
0.333333,1,12.130728
0.333333,1,12.132618
0.333333,1,12.134606
0.333333,1,12.136698
0.333333,1,12.138659
0.333333,1,12.140522
0.333333,1,12.14244
0.333333,1,12.144307
0.333333,1,12.146214
0.333333,1,12.148227
0.333333,1,12.150145
0.333333,1,12.152022
0.333333,1,12.153922
0.333333,1,12.155964
0.333333,1,12.157867
0.333333,1,12.159916
0.333333,1,12.1619
0.333333,1,12.163774
0.333333,1,12.165713
0.333333,1,12.167679
0.333333,1,12.169547
0.333333,1,12.17192
0.333333,1,12.173837
0.333333,2,12.181756
0.333333,1,12.183683
0.333333,1,12.185656
0.333333,1,12.187556
0.333333,1,12.189656
0.333333,1,12.191583
0.333333,1,12.193562
0.333333,1,12.195476
0.333333,1,12.197424
0.333333,1,12.19937
0.333333,1,12.201403
0.333333,1,12.20329
0.333333,1,12.205211
0.333333,1,12.207135
0.333333,1,12.208983
0.333333,1,12.210932
0.333333,1,12.213004
0.333333,1,12.214931
0.333333,1,12.216884
0.333333,1,12.218743
0.333333,1,12.22058
0.333333,1,12.222492
0.333333,1,12.22454
0.333333,1,12.226443
0.333333,1,12.22832
0.333333,1,12.230211
0.333333,1,12.232069
0.333333,1,12.233968
0.333333,1,12.235994
0.333333,1,12.237876
0.333333,1,12.239758
0.333333,1,12.241659
0.333333,1,12.243583
0.333333,1,12.266685
0.333333,1,12.268879
0.333333,1,12.270967
0.333333,1,12.272896
0.333333,1,12.274776
0.333333,1,12.276659
0.333333,1,12.278577
0.333333,1,12.280469
0.333333,1,12.282564
0.333333,1,12.284463
0.333333,1,12.286377
0.333333,1,12.288272
0.333333,1,12.290216
0.333333,1,12.292119
0.333333,1,12.294156
0.333333,1,12.29604
0.333333,1,12.297896
0.333333,1,12.299757
0.333333,1,12.301632
0.333333,1,12.303535
0.333333,1,12.305537
0.333333,1,12.307433
0.333333,1,12.309305
0.333333,1,12.311217
0.333333,1,12.313098
0.333333,1,12.315049
0.333333,1,12.317059
0.333333,1,12.318964
0.333333,1,12.320863
0.333333,1,12.322764
0.333333,1,12.324697
0.333333,1,12.326689
0.333333,1,12.328718
0.333333,1,12.330659
0.333333,1,12.332533
0.333333,1,12.334445
0.333333,1,12.336408
0.333333,1,12.338332
0.333333,1,12.340788
0.333333,1,12.342725
0.333333,1,12.344686
0.333333,1,12.346647
0.333333,1,12.348538
0.333333,1,12.350425
0.333333,1,12.352489
0.333333,1,12.354437
0.333333,1,12.356372
0.333333,1,12.358311
0.333333,1,12.360257
0.333333,1,12.362227
0.333333,1,12.36425
0.333333,1,12.36623
0.333333,1,12.368136
0.333333,1,12.370094
0.333333,1,12.371989
0.333333,1,12.373896
0.333333,1,12.375906
0.333333,1,12.377858
0.333333,1,12.379769
0.333333,1,12.381727
0.333333,1,12.383662
0.333333,1,12.38564
0.333333,1,12.387695
0.333333,1,12.3897
0.333333,1,12.391656
0.333333,1,12.39358
0.333333,1,12.395525
0.333333,1,12.397463
0.333333,1,12.399659
0.333333,1,12.40163
0.333333,1,12.403607
0.333333,1,12.405561
0.333333,1,12.407488
0.333333,1,12.40943
0.333333,1,12.411551
0.333333,1,12.413398
0.333333,1,12.41535
0.333333,1,12.417364
0.333333,1,12.419336
0.333333,1,12.421271
0.333333,2,12.429344
0.333333,1,12.431237
0.333333,1,12.433161
0.333333,1,12.435079
0.333333,1,12.437038
0.333333,1,12.439044
0.333333,1,12.441111
0.333333,1,12.44311
0.333333,1,12.445089
0.333333,1,12.447128
0.333333,1,12.449026
0.333333,1,12.450975
0.333333,1,12.453043
0.333333,1,12.455056
0.333333,1,12.456952
0.333333,1,12.45892
0.333333,1,12.460857
0.333333,1,12.4628
0.333333,1,12.464867
0.333333,1,12.466768
0.333333,1,12.468656
0.333333,1,12.470608
0.333333,1,12.472466
0.333333,1,12.474481
0.333333,1,12.476533
0.333333,1,12.47847
0.333333,1,12.480352
0.333333,1,12.482282
0.333333,1,12.484189
0.333333,1,12.486259
0.333333,1,12.488759
0.333333,1,12.490711
0.333333,1,12.492631
0.333333,1,12.49454
0.333333,1,12.496408
0.333333,1,12.498344
0.333333,1,12.500393
0.333333,1,12.5024
0.333333,1,12.504361
0.333333,1,12.506346
0.333333,1,12.508253
0.333333,1,12.510196
0.333333,1,12.512192
0.333333,1,12.514079
0.333333,1,12.515936
0.333333,1,12.517855
0.333333,1,12.519867
0.333333,1,12.543265
0.333333,1,12.545541
0.333333,1,12.547693
0.333333,1,12.549676
0.333333,1,12.551583
0.333333,1,12.553616
0.333333,1,12.555612
0.333333,1,12.557563
0.333333,1,12.559697
0.333333,1,12.561631
0.333333,1,12.56361
0.333333,1,12.565628
0.333333,1,12.567629
0.333333,1,12.569632
0.333333,1,12.571704
0.333333,1,12.573684
0.333333,1,12.575642
0.333333,1,12.577608
0.333333,1,12.579532
0.333333,1,12.581487
0.333333,1,12.583612
0.333333,1,12.585601
0.333333,1,12.587575
0.333333,1,12.589521
0.333333,1,12.591559
0.333333,1,12.593514
0.333333,1,12.595606
0.333333,1,12.597624
0.333333,1,12.599563
0.333333,1,12.601523
0.333333,1,12.603495
0.333333,1,12.605511
0.333333,1,12.607662
0.333333,1,12.60967
0.333333,1,12.611608
0.333333,1,12.613625
0.333333,1,12.615572
0.333333,1,12.617539
0.333333,1,12.619633
0.333333,1,12.621618
0.333333,1,12.623597
0.333333,1,12.625592
0.333333,1,12.627568
0.333333,1,12.629449
0.333333,1,12.631619
0.333333,1,12.633513
0.333333,1,12.635547
0.333333,1,12.63751
0.333333,1,12.639511
0.333333,1,12.641477
0.333333,1,12.643616
0.333333,1,12.645626
0.333333,1,12.647595
0.333333,1,12.649522
0.333333,1,12.651517
0.333333,1,12.65351
0.333333,1,12.656112
0.333333,1,12.658027
0.333333,1,12.65994
0.333333,1,12.661848
0.333333,1,12.663755
0.333333,1,12.665779
0.333333,1,12.667812
0.333333,1,12.669812
0.333333,1,12.671761
0.333333,1,12.673769
0.333333,1,12.675725
0.333333,1,12.677675
0.333333,1,12.679776
0.333333,1,12.681818
0.333333,1,12.683724
0.333333,1,12.685695
0.333333,1,12.687647
0.333333,1,12.68965
0.333333,1,12.691748
0.333333,1,12.693752
0.333333,1,12.695723
0.333333,1,12.697708
0.333333,1,12.699643
0.333333,1,12.701679
0.333333,1,12.70379
0.333333,1,12.705792
0.333333,1,12.707728
0.333333,1,12.709755
0.333333,1,12.711771
0.333333,1,12.713805
0.333333,1,12.715911
0.333333,1,12.717819
0.333333,1,12.719732
0.333333,1,12.721678
0.333333,2,12.729433
0.333333,1,12.731414
0.333333,1,12.733456
0.333333,1,12.73546
0.333333,2,12.743127
0.333333,1,12.745059
0.333333,1,12.747012
0.333333,1,12.748952
0.333333,1,12.751127
0.333333,1,12.753067
0.333333,1,12.755108
0.333333,1,12.757047
0.333333,1,12.759043
0.333333,1,12.761039
0.333333,1,12.76314
0.333333,2,12.770859
0.333333,1,12.772836
0.333333,1,12.774823
0.333333,1,12.776742
0.333333,1,12.778746
0.333333,1,12.780831
0.333333,1,12.78283
0.333333,1,12.784803
0.333333,1,12.786765
0.333333,1,12.788722
0.333333,1,12.790803
0.333333,1,12.792935
0.333333,1,12.794885
0.333333,1,12.796826
0.333333,1,12.798803
0.333333,1,12.800775
0.333333,1,12.802818
0.333333,1,12.804939
0.333333,1,12.806909
0.333333,1,12.808887
0.333333,1,12.831672
0.333333,1,12.834069
0.333333,1,12.836054
0.333333,1,12.838007
0.333333,1,12.840572
0.333333,1,12.842438
0.333333,1,12.844294
0.333333,1,12.846178
0.333333,1,12.848041
0.333333,1,12.849913
0.333333,1,12.851926
0.333333,1,12.85381
0.333333,1,12.855692
0.333333,1,12.857641
0.333333,1,12.859546
0.333333,1,12.861532
0.333333,1,12.863549
0.333333,1,12.865512
0.333333,1,12.867452
0.333333,1,12.869337
0.333333,1,12.87124
0.333333,1,12.873093
0.333333,1,12.875114
0.333333,1,12.876963
0.333333,1,12.878869
0.333333,1,12.880726
0.333333,1,12.882665
0.333333,1,12.884548
0.333333,1,12.886635
0.333333,1,12.888483
0.333333,1,12.890408
0.333333,1,12.892312
0.333333,1,12.894207
0.333333,1,12.896086
0.333333,1,12.898174
0.333333,1,12.900052
0.333333,1,12.901927
0.333333,1,12.90383
0.333333,1,12.905727
0.333333,1,12.907655
0.333333,2,12.915589
0.333333,1,12.917442
0.333333,1,12.919355
0.333333,1,12.921259
0.333333,1,12.923167
0.333333,1,12.925046
0.333333,1,12.927165
0.333333,1,12.929016
0.333333,1,12.930948
0.333333,1,12.932978
0.333333,1,12.934957
0.333333,1,12.936872
0.333333,1,12.938971
0.333333,1,12.940874
0.333333,1,12.942837
0.333333,1,12.948658
0.333333,1,12.950767
0.333333,1,12.952631
0.333333,1,12.95482
0.333333,1,12.956712
0.333333,1,12.95868
0.333333,2,12.966249
0.333333,1,12.96812
0.333333,1,12.970014
0.333333,1,12.972107
0.333333,1,12.974032
0.333333,1,12.975972
0.333333,1,12.977877
0.333333,1,12.979773
0.333333,1,12.981706
0.333333,1,12.983773
0.333333,1,12.98571
0.333333,1,12.987585
0.333333,1,12.98947
0.333333,1,12.991357
0.333333,1,12.993237
0.333333,1,12.995807
0.333333,1,12.997748
0.333333,1,12.999625
0.333333,1,13.001471
0.333333,1,13.00343
0.333333,1,13.005389
0.333333,1,13.00747
0.333333,1,13.009343
0.333333,1,13.01128
0.333333,1,13.013243
0.333333,1,13.015238
0.333333,1,13.017202
0.333333,1,13.019186
0.333333,1,13.021032
0.333333,1,13.02292
0.333333,1,13.024843
0.333333,1,13.026731
0.333333,1,13.028568
0.333333,1,13.030721
0.333333,1,13.032773
0.333333,1,13.034847
0.333333,1,13.036808
0.333333,1,13.038872
0.333333,1,13.040827
0.333333,1,13.043017
0.333333,1,13.04497
0.333333,1,13.046993
0.333333,2,13.054679
0.333333,2,13.063721
0.333333,1,13.065724
0.333333,1,13.067886
0.333333,1,13.069802
0.333333,1,13.071779
0.333333,1,13.073763
0.333333,1,13.075729
0.333333,1,13.077688
0.333333,1,13.079802
0.333333,1,13.081788
0.333333,1,13.083681
0.333333,1,13.085637
0.333333,1,13.087612
0.333333,1,13.089626
0.333333,1,13.091685
0.333333,1,13.093657
0.333333,1,13.095609
0.333333,1,13.09751
0.333333,1,13.099388
0.333333,1,13.101241
0.333333,1,13.125064
0.333333,1,13.127305
0.333333,1,13.129319
0.333333,1,13.13125
0.333333,1,13.133306
0.333333,1,13.1353
0.333333,1,13.137393
0.333333,1,13.139338
0.333333,1,13.141322
0.333333,1,13.143271
0.333333,1,13.14523
0.333333,1,13.147144
0.333333,1,13.149171
0.333333,1,13.151143
0.333333,1,13.15303
0.333333,1,13.15502
0.333333,1,13.156932
0.333333,1,13.158901
0.333333,1,13.161039
0.333333,1,13.163024
0.333333,1,13.164872
0.333333,1,13.166838
0.333333,1,13.168775
