#{"t_start": 1674007728.5418468, "env_id": "WurtzDistill-v1"}
r,l,t
0.2,1,30.732154
0.2,6,30.765577
0.2,1,30.767118
0.2,1,30.768662
0.2,1,30.770194
0.2,1,30.771734
0.2,3,30.786079
0.2,3,30.803933
-0.8,4,30.828241
0.2,1,30.829782
0.2,1,30.831321
0.2,1,30.832862
0.2,1,30.834394
0.2,1,30.836086
0.2,1,30.837618
0.2,3,30.851606
0.2,2,30.85961
0.2,2,30.870523
0.2,2,30.878568
0.2,3,30.893155
0.2,2,30.901223
0.2,4,30.924927
0.2,6,30.95773
0.2,5,30.988018
0.2,2,30.998749
0.2,1,31.000296
0.2,2,31.008331
0.2,2,31.016524
0.2,1,31.018062
0.2,1,31.019598
0.2,2,31.027599
0.2,2,31.035686
0.2,2,31.043757
0.2,1,31.045305
0.2,1,31.046855
0.2,2,31.0569
0.2,1,31.058439
0.2,4,31.078956
0.2,2,31.08631
0.2,1,31.087859
0.2,1,31.089398
0.2,1,31.090942
0.2,1,31.092649
0.2,1,31.094186
0.2,4,31.113936
0.2,5,31.140752
0.2,8,31.186035
0.2,2,31.194066
0.2,2,31.202142
0.2,1,31.203679
0.2,3,31.21789
0.2,1,31.219435
0.2,3,31.23333
0.2,5,31.263045
0.2,2,31.27106
0.2,3,31.285607
0.2,2,31.296335
0.2,2,31.304639
0.2,2,31.312652
0.2,1,31.314193
0.2,2,31.325171
0.2,1,31.326727
0.2,5,31.351311
0.2,1,31.352872
0.2,1,31.354411
0.2,3,31.365924
0.2,2,31.373255
0.2,4,31.393971
0.2,1,31.395515
0.2,1,31.397066
0.2,1,31.398606
0.2,3,31.413345
0.2,4,31.433966
0.2,3,31.45056
0.2,2,31.45856
0.2,8,31.502671
0.2,2,31.510765
0.2,4,31.535895
0.2,2,31.540958
0.2,1,31.542498
0.2,1,31.544047
0.2,2,31.552034
0.2,1,31.553573
0.2,3,31.568188
0.2,4,31.589849
0.2,5,31.616659
0.2,3,31.630738
0.2,2,31.64155
0.2,7,31.689597
0.2,1,31.691142
0.2,1,31.692687
0.2,2,31.700764
0.2,1,31.702296
0.2,5,31.72986
0.2,2,31.737197
0.2,2,31.745173
0.2,4,31.769176
0.2,2,31.777194
0.2,4,31.801269
0.2,1,31.802833
0.2,5,31.829901
0.2,3,31.847185
0.2,2,31.855303
0.2,1,31.856853
0.2,3,31.874168
0.2,1,31.875723
0.2,2,31.886582
0.2,2,31.897346
0.2,2,31.904671
0.2,1,31.906215
0.2,3,31.920637
0.2,3,31.938453
0.2,2,31.946447
0.2,1,31.948017
0.2,1,31.949728
0.2,1,31.951267
0.2,1,31.952803
0.2,1,31.954339
0.2,4,31.976912
0.2,8,32.026169
0.2,1,32.027718
0.2,5,32.061662
0.2,4,32.082774
0.2,1,32.084331
0.2,2,32.09231
0.2,1,32.093845
0.2,2,32.104525
0.2,1,32.106064
0.2,1,32.107778
0.2,2,32.115858
0.2,1,32.117394
0.2,3,32.131274
0.2,6,32.169567
0.2,2,32.180359
0.2,1,32.181906
0.2,3,32.199074
0.2,1,32.200615
0.2,1,32.202157
0.2,2,32.210263
0.2,1,32.211804
0.2,4,32.231139
0.2,1,32.232689
0.2,1,32.234229
0.2,1,32.235935
0.2,2,32.246948
0.2,1,32.248538
0.2,2,32.256573
0.2,4,32.277025
0.2,6,32.318302
0.2,4,32.338697
0.2,1,32.340244
0.2,2,32.34822
0.2,2,32.35622
0.2,1,32.357764
0.2,2,32.365772
0.2,1,32.367315
0.2,4,32.385686
0.2,1,32.387235
0.2,3,32.404785
0.2,2,32.412791
0.2,1,32.414335
0.2,3,32.430978
0.2,1,32.432533
0.2,1,32.434072
0.2,2,32.442087
0.2,2,32.450223
0.2,2,32.458234
0.2,1,32.459778
0.2,1,32.461313
0.2,3,32.475796
0.2,2,32.483809
0.2,4,32.504246
0.2,1,32.505793
0.2,2,32.514009
0.2,3,32.527873
0.2,1,32.529415
0.2,3,32.545973
0.2,2,32.556841
0.2,1,32.558383
0.2,1,32.559929
0.2,1,32.561461
0.2,6,32.594172
0.2,4,32.614426
0.2,2,32.622363
0.2,2,32.630389
0.2,1,32.631943
0.2,4,32.65559
0.2,1,32.657297
0.2,1,32.65883
0.2,3,32.675226
0.2,3,32.692744
0.2,2,32.70081
0.2,3,32.714751
0.2,1,32.716298
0.2,5,32.745972
0.2,2,32.756097
0.2,2,32.764142
0.2,1,32.765682
0.2,1,32.767218
0.2,1,32.768762
0.2,2,32.776822
0.2,3,32.791354
0.2,4,32.811723
0.2,2,32.816804
0.2,1,32.818351
0.2,2,32.825691
0.2,1,32.827233
0.2,5,32.857765
0.2,1,32.859312
0.2,7,32.901039
0.2,2,32.90911
0.2,2,32.914191
0.2,2,32.922221
0.2,4,32.943251
0.2,1,32.944806
0.2,4,32.965118
0.2,2,32.976124
0.2,5,33.013646
0.2,2,33.020983
0.2,1,33.022526
0.2,4,33.044872
0.2,3,33.059481
0.2,2,33.067585
0.2,3,33.082122
0.2,1,33.083668
0.2,4,33.11358
0.2,1,33.11513
0.2,3,33.128985
0.2,4,33.145682
0.2,1,33.147222
0.2,2,33.158407
0.2,1,33.159999
0.2,2,33.170937
0.2,1,33.172499
0.2,6,33.203599
0.2,1,33.205153
0.2,4,33.225478
0.2,1,33.22702
0.2,2,33.234994
0.2,6,33.268352
0.2,5,33.294709
0.2,3,33.30857
0.2,1,33.310116
0.2,6,33.342458
0.2,1,33.344012
0.2,1,33.345707
0.2,2,33.353743
0.2,4,33.374849
0.2,1,33.376393
0.2,2,33.387177
0.2,1,33.388738
0.2,1,33.390278
0.2,5,33.417344
0.2,3,33.43194
0.2,1,33.433482
0.2,2,33.438593
0.2,3,33.453012
0.2,2,33.460308
0.2,1,33.461844
0.2,4,33.481427
0.2,4,33.502075
0.2,5,33.528976
0.2,3,33.543466
0.2,1,33.545023
0.2,5,33.57483
0.2,2,33.582887
0.2,3,33.60083
0.2,1,33.602375
0.2,1,33.603916
0.2,1,33.605453
0.2,8,33.664049
0.2,3,33.678625
0.2,2,33.685948
0.2,3,33.703184
0.2,3,33.71718
0.2,2,33.72522
0.2,4,33.747569
0.2,1,33.749107
0.2,2,33.759833
0.2,7,33.806082
0.2,2,33.814148
0.2,1,33.815679
0.2,3,33.833449
0.2,2,33.840756
0.2,1,33.842281
0.2,1,33.843811
0.2,3,33.858348
0.2,1,33.859881
0.2,2,33.867369
0.2,1,33.868943
0.2,1,33.870464
0.2,3,33.884806
0.2,2,33.894803
0.2,3,33.908709
0.2,2,33.916809
0.2,6,33.95494
0.2,1,33.956481
0.2,3,33.973633
0.2,2,33.980945
0.2,1,33.982472
0.2,5,34.009979
0.2,3,34.024486
0.2,1,34.026022
0.2,2,34.034193
0.2,2,34.042299
0.2,2,34.04963
0.2,1,34.051162
0.2,1,34.052693
0.2,1,34.054224
0.2,2,34.062218
0.2,2,34.06958
0.2,2,34.076913
0.2,3,34.093902
0.2,1,34.095452
0.2,2,34.10346
0.2,1,34.105007
0.2,2,34.115864
0.2,7,34.154409
0.2,1,34.155944
0.2,5,34.183407
0.2,2,34.191485
0.2,5,34.218875
0.2,3,34.233234
0.2,2,34.244017
0.2,3,34.257902
0.2,3,34.272534
0.2,2,34.280551
0.2,1,34.282075
0.2,3,34.298339
0.2,5,34.327806
0.2,2,34.335133
0.2,2,34.3431
0.2,5,34.375494
0.2,2,34.386267
-0.8,3,34.400513
0.2,1,34.402043
0.2,8,34.457817
0.2,8,34.504558
0.2,2,34.515385
0.2,1,34.516932
0.2,2,34.524908
0.2,1,34.526426
0.2,1,34.527958
0.2,1,34.529476
0.2,1,34.530994
0.2,3,34.54184
0.2,2,34.549335
0.2,1,34.550859
0.2,3,34.562369
0.2,1,34.566869
0.2,1,34.568438
0.2,1,34.569968
0.2,2,34.57727
0.2,3,34.590439
0.2,5,34.617431
0.2,2,34.625376
0.2,3,34.638558
0.2,3,34.65568
0.2,1,34.657216
0.2,6,34.694501
0.2,4,34.714855
0.2,3,34.729277
0.2,3,34.740747
0.2,1,34.742272
0.2,1,34.743798
0.2,2,34.754547
0.2,2,34.761943
0.2,2,34.766974
0.2,2,34.774937
0.2,2,34.782277
0.2,1,34.783808
0.2,2,34.793829
0.2,1,34.795359
0.2,3,34.811976
0.2,1,34.813513
0.2,3,34.82807
0.2,2,34.838784
0.2,1,34.840322
0.2,5,34.87588
0.2,1,34.877414
0.2,3,34.891906
0.2,3,34.905791
0.2,3,34.920328
0.2,3,34.934187
0.2,3,34.948701
0.2,3,34.962482
0.2,3,34.976962
0.2,2,34.987723
0.2,1,34.98929
0.2,2,34.997277
0.2,3,35.009014
0.2,2,35.022758
0.2,3,35.037456
0.2,2,35.045514
0.2,1,35.047047
0.2,2,35.057826
0.2,6,35.096179
0.2,6,35.131933
0.2,2,35.139928
0.2,3,35.156344
0.2,1,35.157878
0.2,3,35.172276
0.2,1,35.173817
0.2,3,35.194565
0.2,5,35.220898
0.2,4,35.244317
0.2,5,35.271635
0.2,2,35.278943
0.2,4,35.305253
0.2,4,35.326126
0.2,6,35.362438
0.2,1,35.363978
0.2,2,35.371978
0.2,1,35.373508
0.2,4,35.397449
0.2,1,35.398979
0.2,1,35.400509
0.2,1,35.402035
0.2,7,35.452101
0.2,1,35.453632
0.2,2,35.46165
0.2,2,35.469006
0.2,5,35.500111
0.2,2,35.508133
-0.8,17,35.615494
0.2,6,35.64951
0.2,2,35.659583
0.2,2,35.669601
0.2,2,35.679626
0.2,2,35.687621
0.2,2,35.695614
0.2,3,35.712031
0.2,1,35.713741
0.2,1,35.715265
0.2,2,35.723384
0.2,1,35.724918
0.2,2,35.732952
0.2,3,35.747448
0.2,4,35.769963
0.2,2,35.777944
0.2,2,35.786017
0.2,1,35.787543
0.2,3,35.802097
0.2,4,35.820143
0.2,2,35.830243
0.2,1,35.831775
0.2,3,35.849091
0.2,5,35.882637
0.2,2,35.890006
0.2,3,35.903787
0.2,3,35.918252
0.2,1,35.919799
0.2,1,35.921327
0.2,3,35.935907
0.2,2,35.943912
0.2,2,35.951936
0.2,1,35.953466
0.2,1,35.954994
0.2,1,35.956528
0.2,2,35.967219
0.2,3,35.981745
0.2,1,35.983436
0.2,5,36.01106
0.2,2,36.018416
0.2,8,36.066934
0.2,1,36.068507
0.2,1,36.070036
0.2,2,36.080136
0.2,2,36.088184
0.2,1,36.089705
0.2,4,36.113064
0.2,1,36.114595
0.2,3,36.129234
0.2,2,36.139952
0.2,1,36.141488
0.2,4,36.167363
0.2,2,36.175425
0.2,6,36.209626
0.2,2,36.217695
0.2,1,36.219225
0.2,4,36.240386
0.2,3,36.25425
0.2,1,36.255777
0.2,2,36.263104
-0.8,5,36.290473
0.2,1,36.292014
0.2,1,36.293542
0.2,2,36.301552
0.2,1,36.303081
0.2,2,36.311093
0.2,2,36.319276
0.2,1,36.320817
0.2,1,36.322341
0.2,1,36.323868
0.2,6,36.361322
0.2,2,36.372115
0.2,2,36.379457
0.2,5,36.409029
0.2,1,36.410558
0.2,2,36.42066
0.2,2,36.427995
0.2,1,36.429525
0.2,2,36.437491
0.2,1,36.439022
0.2,3,36.452849
0.2,4,36.473572
0.2,1,36.475104
0.2,2,36.488282
0.2,8,36.538271
0.2,1,36.539814
0.2,2,36.547838
0.2,1,36.549368
0.2,4,36.569032
0.2,3,36.582227
0.2,1,36.583766
0.2,2,36.591791
0.2,1,36.593321
0.2,2,36.604046
0.2,1,36.605577
0.2,6,36.644008
0.2,6,36.677028
0.2,3,36.690319
0.2,2,36.698328
0.2,1,36.699858
0.2,3,36.713677
0.2,2,36.721686
0.2,1,36.723214
0.2,1,36.724736
0.2,5,36.751684
0.2,2,36.759727
0.2,5,36.789183
0.2,2,36.797195
0.2,1,36.798727
0.2,3,36.813075
0.2,2,36.821301
0.2,1,36.822826
0.2,4,36.850101
0.2,2,36.858157
0.2,4,36.882934
0.2,3,36.899599
0.2,1,36.901139
0.2,1,36.90266
0.2,2,36.912763
0.2,4,36.936361
0.2,1,36.937899
0.2,2,36.945948
-0.8,9,37.002738
0.2,1,37.004287
0.2,3,37.018319
0.2,1,37.019854
0.2,4,37.040902
0.2,2,37.048247
0.2,4,37.071557
0.2,2,37.082358
0.2,1,37.083895
0.2,1,37.085419
0.2,1,37.086939
0.2,1,37.08847
0.2,2,37.096477
0.2,4,37.117495
0.2,4,37.138467
0.2,2,37.149172
0.2,1,37.150872
0.2,6,38.598328
0.2,1,38.59989
0.2,2,38.607819
0.2,3,38.624225
0.2,1,38.62575
0.2,1,38.627262
0.2,1,38.628778
0.2,2,38.639477
0.2,1,38.641018
0.2,1,38.642549
0.2,2,38.649989
0.2,6,38.683173
0.2,3,38.697679
0.2,1,38.699209
0.2,2,38.706539
0.2,1,38.708071
0.2,2,38.716121
0.2,1,38.717645
0.2,2,38.725632
0.2,4,38.745328
0.2,2,38.753324
0.2,1,38.754847
0.2,4,38.775156
0.2,1,38.77669
0.2,1,38.778212
0.2,1,38.779894
0.2,1,38.781414
0.2,2,38.78941
0.2,3,38.803289
0.2,4,38.827549
0.2,6,38.863603
0.2,2,38.871725
0.2,1,38.873258
0.2,1,38.87478
0.2,1,38.87631
0.2,1,38.877833
0.2,3,38.894313
0.2,4,38.916077
0.2,5,38.940117
0.2,1,38.941821
0.2,5,38.972064
0.2,1,38.973596
0.2,5,39.000448
0.2,3,39.017008
0.2,3,39.03496
0.2,2,39.042304
0.2,1,39.043839
0.2,1,39.045366
0.2,1,39.04689
0.2,1,39.048422
0.2,1,39.049951
0.2,1,39.051477
0.2,1,39.053002
0.2,1,39.054528
0.2,1,39.056211
0.2,2,39.06424
0.2,1,39.065765
0.2,4,39.086231
0.2,1,39.087764
0.2,2,39.098473
0.2,3,39.115141
0.2,5,39.145522
0.2,1,39.147063
0.2,3,39.161547
0.2,2,39.168901
0.2,3,39.183456
0.2,3,39.202553
0.2,1,39.204093
0.2,1,39.205616
0.2,1,39.207308
0.2,1,39.208838
0.2,2,39.216877
0.2,1,39.218404
0.2,4,39.236452
0.2,1,39.237985
0.2,1,39.239509
0.2,2,39.250594
0.2,1,39.252162
0.2,2,39.26016
0.2,5,39.284078
0.2,1,39.285619
0.2,1,39.287147
0.2,7,39.325633
0.2,2,39.333181
0.2,1,39.334704
0.2,2,39.341952
0.2,2,39.350031
0.2,1,39.351558
0.2,2,39.359586
0.2,1,39.36112
0.2,1,39.362641
0.2,1,39.364172
0.2,1,39.365694
0.2,2,39.373078
0.2,2,39.381092
0.2,1,39.382621
0.2,2,39.393428
0.2,1,39.394958
0.2,2,39.403154
0.2,2,39.411206
0.2,1,39.41274
0.2,1,39.414266
0.2,1,39.415791
0.2,2,39.423852
0.2,4,39.444746
0.2,3,39.45927
0.2,1,39.460805
0.2,2,39.471617
0.2,1,39.473156
0.2,2,39.481089
0.2,1,39.482617
0.2,1,39.484148
0.2,1,39.485672
0.2,4,39.507071
0.2,1,39.508612
0.2,4,39.530667
0.2,1,39.532205
0.2,1,39.533734
0.2,1,39.535257
0.2,3,39.549726
0.2,1,39.551262
0.2,1,39.552826
0.2,1,39.554387
0.2,1,39.555921
0.2,1,39.55745
0.2,2,39.56541
0.2,2,39.572746
0.2,2,39.58009
0.2,3,39.59411
0.2,2,39.604912
0.2,2,39.612985
0.2,1,39.614515
0.2,1,39.619081
0.2,1,39.620654
0.2,1,39.622178
0.2,1,39.623706
0.2,2,39.631749
0.2,1,39.63328
0.2,2,39.641236
0.2,1,39.642762
0.2,7,39.688141
0.2,1,39.689679
0.2,2,39.697742
0.2,2,39.708667
0.2,2,39.716701
0.2,1,39.718226
0.2,1,39.719752
0.2,1,39.721275
0.2,1,39.722803
0.2,5,39.746214
0.2,2,39.754262
0.2,2,39.76158
0.2,1,39.763109
0.2,2,39.771059
0.2,1,39.772594
0.2,1,39.774121
0.2,1,39.775646
0.2,2,39.783715
0.2,2,39.791936
0.2,1,39.793468
0.2,5,39.821146
0.2,2,39.829137
0.2,3,39.843574
0.2,2,39.850901
0.2,1,39.852521
0.2,1,39.854044
0.2,1,39.855596
0.2,1,39.85713
0.2,1,39.858656
0.2,3,39.875828
0.2,2,39.886577
0.2,3,39.901061
0.2,1,39.902751
0.2,1,39.904276
0.2,4,39.92825
0.2,1,39.929817
0.2,2,39.940671
0.2,1,39.942208
0.2,3,39.956168
0.2,3,39.972888
0.2,1,39.974421
0.2,3,39.988997
0.2,1,39.990528
0.2,2,39.998535
0.2,2,40.009282
0.2,2,40.020048
0.2,1,40.0248
0.2,1,40.02636
0.2,1,40.027896
0.2,1,40.029416
0.2,1,40.030939
0.2,6,40.073254
0.2,1,40.074797
0.2,1,40.076323
0.2,1,40.077847
0.2,1,40.079369
0.2,2,40.090091
0.2,5,40.116402
0.2,3,40.133626
0.2,1,40.135162
0.2,3,40.149004
-0.8,5,40.179045
0.2,2,40.186356
0.2,2,40.19368
0.2,2,40.200992
0.2,1,40.202518
0.2,1,40.204046
0.2,1,40.205568
0.2,1,40.207092
0.2,1,40.208619
0.2,1,40.210147
0.2,2,40.217544
0.2,1,40.219071
0.2,4,40.240104
0.2,1,40.241637
0.2,2,40.249546
0.2,1,40.251258
0.2,1,40.25279
0.2,9,40.310247
0.2,1,40.31182
0.2,1,40.313342
0.2,2,40.320635
0.2,1,40.322164
0.2,2,40.330148
0.2,3,40.344563
0.2,2,40.352588
0.2,2,40.360634
0.2,5,40.388216
0.2,3,40.402626
0.2,2,40.413355
0.2,1,40.415051
0.2,2,40.423054
0.2,3,40.434599
0.2,1,40.436132
0.2,1,40.437655
0.2,1,40.439183
0.2,1,40.443766
0.2,1,40.445329
0.2,1,40.446857
0.2,2,40.454891
0.2,2,40.462237
0.2,5,40.489195
0.2,2,40.497229
0.2,2,40.505231
0.2,1,40.506758
0.2,1,40.508448
0.2,1,40.509966
0.2,1,40.51148
0.2,1,40.513001
0.2,1,40.51452
0.2,1,40.516042
0.2,3,40.529917
0.2,2,40.537938
0.2,4,40.556504
0.2,1,40.558035
0.2,3,40.575828
0.2,1,40.577354
0.2,1,40.57888
0.2,1,40.580406
0.2,1,40.581928
0.2,1,40.583606
0.2,3,40.598056
0.2,2,40.606034
0.2,3,40.61753
0.2,1,40.61906
0.2,3,40.633491
0.2,4,40.658656
0.2,1,40.660214
0.2,1,40.661745
0.2,2,40.669732
0.2,2,40.677088
0.2,3,40.691558
0.2,1,40.693095
0.2,2,40.701033
0.2,1,40.702556
0.2,1,40.704249
0.2,3,40.718641
0.2,2,40.725995
0.2,1,40.727525
0.2,2,40.734855
0.2,3,40.748775
0.2,2,40.756754
0.2,3,40.773938
0.2,1,40.775509
0.2,5,40.808423
0.2,1,40.809993
0.2,1,40.81152
0.2,1,40.813046
0.2,4,40.836775
0.2,2,40.847593
0.2,1,40.849159
0.2,1,40.850686
0.2,1,40.852223
0.2,1,40.853753
0.2,1,40.855277
0.2,2,40.863251
0.2,2,40.871218
0.2,1,40.872749
0.2,2,40.880739
0.2,1,40.882266
0.2,4,40.907125
0.2,3,40.927799
0.2,2,40.935227
0.2,2,40.943254
0.2,3,40.957301
0.2,1,40.958829
0.2,1,40.960355
0.2,3,40.974774
0.2,8,41.014745
0.2,1,41.016284
0.2,1,41.017805
0.2,1,41.019323
0.2,2,41.027292
0.2,5,41.060444
0.2,2,41.068448
0.2,2,41.075738
0.2,1,41.077301
0.2,7,41.12603
0.2,5,41.155483
0.2,3,41.169384
0.2,1,41.170915
0.2,2,41.179003
0.2,2,41.187012
0.2,1,41.18855
0.2,2,41.196557
0.2,4,41.218908
0.2,1,41.220455
0.2,8,41.272487
0.2,2,41.280557
0.2,2,41.288554
0.2,2,41.296629
0.2,1,41.298162
0.2,1,41.302959
0.2,1,41.304529
0.2,1,41.306057
0.2,1,41.307579
0.2,3,41.324904
0.2,1,41.326436
0.2,2,41.33378
0.2,1,41.335308
0.2,1,41.336841
0.2,2,41.344187
0.2,1,41.345715
0.2,4,41.363721
0.2,1,41.365255
0.2,1,41.366782
0.2,1,41.368316
0.2,1,41.369999
0.2,1,41.371523
0.2,4,41.391982
0.2,1,41.39351
0.2,1,41.395031
0.2,2,41.403068
0.2,3,41.423776
0.2,1,41.425318
0.2,1,41.426844
0.2,1,41.428378
0.2,1,41.429905
0.2,2,41.437257
0.2,1,41.438782
0.2,1,41.440316
0.2,2,41.448282
0.2,1,41.449963
0.2,1,41.451491
0.2,1,41.45302
0.2,1,41.454543
0.2,1,41.456071
0.2,2,41.464107
0.2,2,41.474917
0.2,3,41.494286
0.2,2,41.502343
0.2,3,41.516906
0.2,1,41.518434
0.2,1,41.51996
0.2,2,41.527946
0.2,2,41.535907
0.2,3,41.550376
0.2,2,41.558492
0.2,1,41.560032
0.2,1,41.561557
0.2,1,41.563082
0.2,1,41.56461
0.2,1,41.566133
0.2,1,41.567658
0.2,3,41.584301
0.2,1,41.585834
0.2,1,41.587361
0.2,2,41.594698
0.2,3,41.608809
0.2,1,41.610335
0.2,3,41.624892
0.2,2,41.632849
0.2,3,41.643992
0.2,1,41.645525
0.2,2,41.656627
0.2,1,41.658192
0.2,6,41.695417
0.2,2,41.70616
0.2,1,41.707695
0.2,2,41.715718
0.2,1,41.717255
0.2,1,41.718786
0.2,2,41.726793
0.2,1,41.728326
0.2,3,41.742748
0.2,1,41.744291
0.2,2,41.752279
0.2,1,41.753971
0.2,1,41.75549
0.2,1,41.757019
0.2,2,41.764994
0.2,1,41.766523
0.2,2,41.774563
0.2,1,41.776099
0.2,3,41.793247
0.2,1,41.794778
0.2,1,41.796314
0.2,4,41.816779
0.2,2,41.824106
0.2,1,41.825635
0.2,1,41.82716
0.2,1,41.828694
0.2,3,41.842888
0.2,3,41.857506
0.2,3,41.869124
0.2,1,41.870652
0.2,1,41.87218
0.2,2,41.877245
0.2,1,41.878774
0.2,1,41.880312
0.2,1,41.881834
0.2,1,41.883357
0.2,1,41.884887
0.2,1,41.886414
0.2,2,41.894386
0.2,3,41.908752
0.2,3,41.925118
0.2,1,41.926822
0.2,2,41.931888
0.2,1,41.933417
0.2,2,41.941428
0.2,1,41.942955
0.2,1,41.944485
0.2,1,41.94601
0.2,1,41.947528
0.2,1,41.949062
0.2,2,41.957043
0.2,3,41.971445
0.2,3,41.988623
0.2,3,42.00304
0.2,2,42.013859
0.2,1,42.015595
0.2,2,42.026771
0.2,1,42.02834
0.2,1,42.029869
0.2,2,42.037859
0.2,1,42.039389
0.2,1,42.040923
0.2,3,42.060871
0.2,4,42.077659
0.2,5,42.103867
0.2,1,42.105403
0.2,2,42.112692
0.2,1,42.114234
0.2,1,42.115765
0.2,2,42.123765
0.2,3,42.138534
0.2,6,42.177251
0.2,2,42.185259
0.2,1,42.186787
0.2,1,42.188339
0.2,1,42.189863
0.2,2,42.197834
0.2,3,42.212183
0.2,2,42.220169
0.2,3,42.240819
0.2,1,42.242358
0.2,1,42.243886
0.2,1,42.245405
0.2,1,42.246929
0.2,1,42.248454
0.2,1,42.250117
0.2,1,42.251638
0.2,1,42.253175
0.2,2,42.261182
0.2,3,42.277779
0.2,4,42.301826
0.2,1,42.303363
0.2,1,42.304891
0.2,1,42.306414
0.2,1,42.307943
0.2,2,42.315239
0.2,3,42.329716
0.2,1,42.331242
0.2,1,42.332776
0.2,1,42.334306
0.2,1,42.335986
0.2,4,42.354937
0.2,5,42.381637
0.2,1,42.383164
0.2,1,42.384699
0.2,3,42.398494
0.2,2,42.406516
0.2,2,42.41453
0.2,2,42.422471
0.2,1,42.427097
0.2,1,42.428674
0.2,1,42.430203
0.2,1,42.431755
0.2,1,42.433311
0.2,1,42.434992
0.2,3,42.449577
0.2,3,42.463403
0.2,1,42.464937
0.2,2,42.472937
0.2,1,42.474464
0.2,1,42.475993
0.2,3,42.4899
0.2,3,42.50271
0.2,5,42.537429
0.2,1,42.538965
0.2,1,42.540497
0.2,4,42.5691
0.2,2,42.577158
0.2,1,42.578693
0.2,3,42.592726
0.2,1,42.594255
0.2,3,42.608697
0.2,1,42.610229
0.2,1,42.611759
0.2,4,42.630923
0.2,1,42.632462
0.2,1,42.633991
0.2,1,42.635515
0.2,4,42.661211
0.2,1,42.662744
0.2,1,42.664275
0.2,1,42.665806
0.2,2,42.676523
0.2,3,42.690271
0.2,1,42.691973
0.2,1,42.693499
0.2,1,42.69502
0.2,1,42.696551
0.2,1,42.698071
0.2,1,42.699597
0.2,3,42.71051
0.2,1,42.712043
0.2,2,42.722762
0.2,1,42.7243
0.2,2,42.732289
0.2,2,42.74029
0.2,2,42.751015
0.2,1,42.752557
0.2,1,42.754252
0.2,2,42.76161
0.2,2,42.769689
0.2,4,42.790121
0.2,3,42.80467
0.2,1,42.806202
0.2,2,42.814121
0.2,1,42.818749
0.2,1,42.820324
0.2,2,42.828394
0.2,3,42.839871
0.2,1,42.841402
0.2,8,42.897523
0.2,1,42.899056
0.2,3,42.913381
0.2,1,42.915077
0.2,1,42.916608
0.2,4,42.937642
0.2,8,42.98128
0.2,2,42.988621
0.2,1,42.990151
0.2,1,42.991672
0.2,2,42.999642
0.2,1,43.001175
0.2,1,43.0027
0.2,1,43.004229
0.2,2,43.012227
0.2,1,43.013756
0.2,1,43.015279
0.2,1,43.016801
0.2,2,43.024256
0.2,2,43.032281
0.2,4,43.057156
0.2,1,43.058691
0.2,1,43.060218
0.2,1,43.061744
0.2,5,43.088182
0.2,1,43.089716
0.2,2,43.097721
0.2,4,43.118136
0.2,2,43.125448
0.2,2,43.135499
0.2,2,43.146214
0.2,1,43.147748
0.2,4,43.165856
0.2,2,43.171087
0.2,2,43.179137
0.2,1,43.180682
0.2,1,43.182204
0.2,1,43.18373
0.2,1,43.185281
0.2,2,43.193308
0.2,1,43.194838
0.2,1,43.196363
0.2,1,43.197887
0.2,1,43.199408
0.2,4,43.223445
0.2,2,43.234598
0.2,2,43.241989
0.2,4,43.267339
0.2,1,43.268885
0.2,1,43.270415
0.2,1,43.271953
0.2,2,43.280015
0.2,1,43.281544
0.2,3,43.293079
0.2,2,43.301077
0.2,2,43.311871
0.2,3,43.329098
0.2,1,43.330635
0.2,2,43.340714
0.2,1,43.342244
0.2,2,43.350259
0.2,1,43.351798
0.2,2,43.359249
0.2,1,43.360774
0.2,3,43.378536
0.2,1,43.380072
0.2,1,43.381597
0.2,1,43.383118
0.2,2,43.39115
0.2,2,43.401229
0.2,1,43.402759
0.2,2,43.41076
0.2,5,43.443434
0.2,1,43.444978
0.2,2,43.452979
0.2,2,43.463664
0.2,2,43.471973
0.2,2,43.477014
0.2,1,43.478536
0.2,1,43.480061
0.2,1,43.48158
0.2,1,43.483094
0.2,4,43.503437
0.2,1,43.504967
0.2,1,43.506489
0.2,1,43.508015
0.2,5,43.537537
0.2,1,43.539065
0.2,1,43.540595
0.2,1,43.542117
0.2,3,43.559976
0.2,1,43.561655
0.2,2,43.56892
0.2,2,43.578954
0.2,1,43.580483
0.2,1,43.582004
0.2,1,43.583518
0.2,6,43.6198
0.2,1,43.62133
0.2,1,43.622848
0.2,1,43.624374
0.2,3,43.644809
0.2,4,43.66592
0.2,1,43.667455
0.2,2,43.674958
0.2,1,43.676491
0.2,2,43.684545
0.2,3,43.698438
0.2,1,43.699977
0.2,3,43.711523
0.2,4,43.73725
0.2,1,43.738781
0.2,1,43.740309
0.2,2,43.748261
0.2,2,43.756328
0.2,1,43.757857
0.2,3,43.771721
0.2,1,43.773251
0.2,1,43.774776
0.2,1,43.776464
0.2,2,43.781506
0.2,3,43.795972
0.2,2,43.803955
0.2,5,43.837649
0.2,5,43.861783
0.2,6,43.901739
0.2,1,43.903277
0.2,1,43.904804
0.2,1,43.906327
0.2,2,43.914373
0.2,2,43.922363
0.2,3,43.936942
0.2,1,43.938473
0.2,1,43.940006
0.2,2,43.948213
0.2,7,43.985211
0.2,1,43.986748
0.2,1,43.988278
0.2,2,43.996329
